trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1672,False,"{'a': 0.002, 'e': 0.03529549300875749}",25,13,17.16626871515558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.002, 'e': 0.035224972566688856}",25,12,-0.7464211595193118,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1674,False,"{'a': 0.002, 'e': 0.03515459302455746}",20,11,18.352574055615,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.002, 'e': 0.035084354100845025}",20,16,8.173425753233474,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.002, 'e': 0.035014255514595784}",20,12,11.845596085837897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.002, 'e': 0.03494429698541527}",20,7,24.138551370669102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.002, 'e': 0.034874478233469314}",30,11,24.99257288893303,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.002, 'e': 0.03480479897948277}",30,23,13.724992668167207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.002, 'e': 0.03473525894473856}",25,15,-33.375315602013096,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1681,False,"{'a': 0.002, 'e': 0.03466585785107644}",25,17,13.579071988673977,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.002, 'e': 0.034596595420891954}",20,8,23.56477302625911,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.002, 'e': 0.034527471377135265}",20,8,20.802929420571363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.002, 'e': 0.034458485443310136}",20,7,22.041338555382065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.002, 'e': 0.03438963734347271}",20,10,20.63580392108779,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1686,False,"{'a': 0.002, 'e': 0.03432092680223053}",20,0,24.056466423577998,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1687,False,"{'a': 0.002, 'e': 0.0342523535447413}",25,7,33.734979264451795,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.002, 'e': 0.034183917296711934}",35,18,31.1804320076334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.002, 'e': 0.03411561778439732}",25,15,20.560059150092194,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.002, 'e': 0.034047454734599344}",20,6,27.872864434513176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.002, 'e': 0.033979427874665694}",20,11,15.131567078172827,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.002, 'e': 0.033911536932488856}",20,6,24.033787751215556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.002, 'e': 0.03384378163650495}",30,14,31.613610915317565,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.002, 'e': 0.03377616171569273}",20,14,9.673588278300997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.002, 'e': 0.033708676899572396}",30,0,40.41777534264208,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1696,False,"{'a': 0.002, 'e': 0.03364132691820462}",25,17,14.948540430643192,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.002, 'e': 0.033574111502189356}",25,17,14.3200674919528,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.002, 'e': 0.03350703038266488}",30,12,29.35665528443774,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.002, 'e': 0.0334400832913066}",20,0,27.886021215547842,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.002, 'e': 0.03337326996032608}",30,16,24.14524702127101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.002, 'e': 0.03330659012246989}",20,9,17.71186716478673,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.002, 'e': 0.03324004351101861}",20,1,31.536540861725683,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.002, 'e': 0.03317362985978568}",25,13,12.3893977198912,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1704,False,"{'a': 0.002, 'e': 0.03310734890311644}",25,0,39.599552451982014,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1705,False,"{'a': 0.002, 'e': 0.03304120037588693}",20,13,14.333639204090662,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.002, 'e': 0.032975184013503}",20,12,15.130900806747324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.002, 'e': 0.03290929955189908}",25,2,31.702550339044855,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.002, 'e': 0.03284354672753726}",20,12,17.267774064470924,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.002, 'e': 0.032777925277406125}",20,10,21.050539859115204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.002, 'e': 0.03271243493901982}",20,16,7.336304741463778,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.002, 'e': 0.03264707545041687}",25,14,21.25599937553948,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.002, 'e': 0.03258184655015926}",20,16,7.66337093630708,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1713,False,"{'a': 0.002, 'e': 0.03251674797733129}",25,7,21.551527126454,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.002, 'e': 0.03245177947153859}",20,11,16.30285079257733,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.002, 'e': 0.03238694077290704}",20,12,15.60206436185926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.002, 'e': 0.03232223162208177}",25,13,21.760334187294454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1717,False,"{'a': 0.002, 'e': 0.032257651760226075}",20,9,10.650967898986496,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1718,False,"{'a': 0.002, 'e': 0.03219320092902044}",25,15,15.443547003245786,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.002, 'e': 0.03212887887066144}",20,0,33.293646946915,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1720,False,"{'a': 0.002, 'e': 0.03206468532786077}",25,19,10.709928413789687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.002, 'e': 0.03200062004384415}",30,13,28.490319781966605,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.002, 'e': 0.03193668276235039}",20,14,12.564034099365475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.002, 'e': 0.031872873227630244}",20,15,8.512612781846487,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.002, 'e': 0.03180919118444552}",25,11,26.834711207773623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.002, 'e': 0.03174563637806794}",20,12,14.461784759644694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.002, 'e': 0.0316822085542782}",25,14,20.837369806923242,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.002, 'e': 0.031618907459364916}",20,12,15.52618631362301,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.002, 'e': 0.03155573284012364}",30,6,41.252034686437746,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.002, 'e': 0.031492684443855785}",20,6,27.3898026382124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1730,False,"{'a': 0.002, 'e': 0.03142976201836771}",25,18,11.858356725507772,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1731,False,"{'a': 0.002, 'e': 0.0313669653119696}",25,10,24.706665674449116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.002, 'e': 0.03130429407347458}",20,16,8.26135656484566,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.002, 'e': 0.031241748052197565}",25,16,17.60094698559465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.002, 'e': 0.031179326997954438}",25,14,23.18134791764444,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.002, 'e': 0.03111703066106086}",25,18,10.945320671076757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.002, 'e': 0.03105485879233143}",20,8,25.661962548808077,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.002, 'e': 0.03099281114307856}",20,13,17.488628940474847,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.002, 'e': 0.030930887465111603}",25,14,8.36693036305049,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1739,False,"{'a': 0.002, 'e': 0.03086908751073573}",20,14,9.98666931329984,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.002, 'e': 0.030807411032751076}",25,14,15.777393080156351,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.002, 'e': 0.030745857784451616}",25,13,21.755117559186058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.002, 'e': 0.0306844275196243}",20,3,27.610174459930327,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1743,False,"{'a': 0.002, 'e': 0.03062311999254796}",20,5,28.980690670373193,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.002, 'e': 0.030561934957992438}",25,0,43.103921775435985,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1745,False,"{'a': 0.002, 'e': 0.030500872171217483}",25,10,27.801952917082232,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.002, 'e': 0.03043993138797189}",35,17,32.149322692434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.002, 'e': 0.03037911236449243}",20,13,15.622317732689648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.002, 'e': 0.03031841485750294}",25,13,24.98658450012266,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.002, 'e': 0.030257838624213294}",30,17,24.067892394105186,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.002, 'e': 0.0301973834223185}",25,11,22.24930464668567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.002, 'e': 0.030137049009997648}",25,9,26.923489347266933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.002, 'e': 0.03007683514591303}",25,8,29.956275558006325,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.002, 'e': 0.030016741589209084}",20,9,22.995651974447963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1754,False,"{'a': 0.002, 'e': 0.029956768099511533}",25,10,29.491600133394275,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.002, 'e': 0.029896914436926308}",20,14,10.829355208031663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.002, 'e': 0.029837180362038706}",30,18,13.09093379793866,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1757,False,"{'a': 0.002, 'e': 0.02977756563591232}",20,14,9.542091773320923,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1758,False,"{'a': 0.002, 'e': 0.0297180700200882}",20,14,9.526026265976064,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1759,False,"{'a': 0.002, 'e': 0.029658693276583766}",20,0,-11.870735090454703,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1760,False,"{'a': 0.002, 'e': 0.029599435167892}",30,16,25.211856248173994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.002, 'e': 0.029540295456980357}",25,19,11.728158643247726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.002, 'e': 0.02948127390728994}",25,17,15.781415865140055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.002, 'e': 0.02942237028273445}",30,14,31.001287870191458,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1764,False,"{'a': 0.002, 'e': 0.029363584347699333}",25,11,24.71497377223952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.002, 'e': 0.029304915867040746}",25,8,28.900879661998136,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1766,False,"{'a': 0.002, 'e': 0.029246364606084714}",25,0,35.26288432236269,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1767,False,"{'a': 0.002, 'e': 0.029187930330626086}",25,11,11.2199986824348,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1768,False,"{'a': 0.002, 'e': 0.02912961280692771}",20,16,8.916426754010661,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1769,False,"{'a': 0.002, 'e': 0.02907141180171939}",20,3,25.805526118299227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.002, 'e': 0.029013327082197053}",20,13,13.251809964125629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.002, 'e': 0.028955358416021718}",30,10,36.19985988555518,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.002, 'e': 0.028897505571318663}",20,0,30.61133734007221,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1773,False,"{'a': 0.002, 'e': 0.028839768316676413}",25,8,26.25266802564243,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.002, 'e': 0.02878214642114589}",20,10,8.104596354615712,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1775,False,"{'a': 0.002, 'e': 0.028724639654239423}",25,9,29.591331351731448,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.002, 'e': 0.02866724778592988}",35,22,25.005872630132718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.002, 'e': 0.028609970586649693}",20,9,18.017952618468424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.002, 'e': 0.02855280782729001}",25,12,11.644412847348677,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1779,False,"{'a': 0.002, 'e': 0.028495759279199697}",25,14,21.791501877830527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.002, 'e': 0.028438824714184505}",30,11,39.3811854128193,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1781,False,"{'a': 0.002, 'e': 0.028382003904506077}",20,13,12.288276474084883,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1782,False,"{'a': 0.002, 'e': 0.02832529662288112}",30,14,27.986687063824693,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.002, 'e': 0.028268702642480412}",20,11,17.166327133122703,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.002, 'e': 0.02821222173692798}",20,16,7.431181691804721,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1785,False,"{'a': 0.002, 'e': 0.028155853680300096}",20,2,31.007137055599753,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1786,False,"{'a': 0.002, 'e': 0.028099598247124487}",20,1,30.87038478984416,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.002, 'e': 0.02804345521237932}",25,15,22.817598328310222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.002, 'e': 0.027987424351492405}",25,1,35.54418734374068,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.002, 'e': 0.027931505440340204}",20,16,7.860750706769031,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.002, 'e': 0.027875698255247015}",20,16,8.482733107257008,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1791,False,"{'a': 0.002, 'e': 0.027820002572984004}",35,12,33.80203349496997,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1792,False,"{'a': 0.002, 'e': 0.02776441817076839}",20,0,24.410457566524315,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1793,False,"{'a': 0.002, 'e': 0.02770894482626248}",30,20,15.81992239792639,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.002, 'e': 0.027653582317572808}",35,21,3.3458214572267178,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1795,False,"{'a': 0.002, 'e': 0.027598330423249287}",20,3,32.01675536955536,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.002, 'e': 0.02754318892228425}",20,5,22.212508776601705,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.002, 'e': 0.027488157594111634}",20,8,19.200144680999234,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1798,False,"{'a': 0.002, 'e': 0.027433236218606032}",35,17,36.46312818799318,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.002, 'e': 0.027378424576081896}",25,18,10.464393135157703,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.002, 'e': 0.02732372244729256}",20,6,19.696221855681003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.002, 'e': 0.027269129613429453}",20,4,30.35509032409636,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.002, 'e': 0.027214645856121145}",20,0,29.32651723146686,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1803,False,"{'a': 0.002, 'e': 0.027160270957432564}",25,5,35.65174623363708,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1804,False,"{'a': 0.002, 'e': 0.027106004699864013}",25,15,19.015101777931825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.002, 'e': 0.027051846866350416}",35,14,33.869368192037705,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.002, 'e': 0.02699779724026034}",20,8,12.29507912498829,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1807,False,"{'a': 0.002, 'e': 0.026943855605395233}",25,12,26.309043026756807,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.002, 'e': 0.026890021745988462}",25,18,12.369129190516457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.002, 'e': 0.02683629544670454}",20,7,24.749008860714568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.002, 'e': 0.026782676492638175}",25,2,37.82355812456518,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.002, 'e': 0.026729164669313504}",20,3,30.338729908572063,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.002, 'e': 0.026675759762683132}",20,12,13.079182523102403,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.002, 'e': 0.026622461559127397}",30,7,38.89638676635745,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.002, 'e': 0.02656926984545338}",30,23,12.166724601685605,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.002, 'e': 0.02651618440889418}",25,3,33.439057595375054,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.002, 'e': 0.026463205037107963}",25,13,25.634241515168593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.002, 'e': 0.026410331518177187}",20,0,32.521549706268544,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1818,False,"{'a': 0.002, 'e': 0.02635756364060769}",25,12,24.306055198638244,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.002, 'e': 0.026304901193327908}",25,13,23.937389563445013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.002, 'e': 0.02625234396568796}",35,22,26.726482679077595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.002, 'e': 0.02619989174745889}",20,8,17.667805881240987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.002, 'e': 0.026147544328831734}",25,12,20.098268840903547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.002, 'e': 0.026095301500416765}",25,17,15.945488075970673,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.002, 'e': 0.02604316305324258}",25,9,28.591526199492613,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.002, 'e': 0.025991128778755347}",30,16,32.027080815878605,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.002, 'e': 0.02593919846881787}",20,12,16.71109271746794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.002, 'e': 0.025887371915708866}",35,17,33.21750112019421,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.002, 'e': 0.025835648912122026}",20,10,20.545934423552985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.002, 'e': 0.0257840292511653}",35,23,21.686300337299908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.002, 'e': 0.02573251272635994}",25,18,14.679612224253654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.002, 'e': 0.025681099131639813}",25,20,9.111576234223977,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.002, 'e': 0.02562978826135044}",25,12,16.80263425553844,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.002, 'e': 0.025578579910248294}",35,22,22.955999211078048,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.002, 'e': 0.025527473873499885}",20,0,19.00641788885738,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1835,False,"{'a': 0.002, 'e': 0.025476469946681016}",20,6,26.374440420681797,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.002, 'e': 0.025425567925775893}",20,4,23.47234766736862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.002, 'e': 0.025374767607176385}",25,15,18.301927594083427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.002, 'e': 0.025324068787681127}",25,10,24.366874768271682,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.002, 'e': 0.025273471264494796}",20,0,30.806204471694606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1840,False,"{'a': 0.002, 'e': 0.025222974835227212}",30,15,3.30167314826304,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1841,False,"{'a': 0.002, 'e': 0.025172579297892607}",30,12,29.58942120194719,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.002, 'e': 0.02512228445090875}",25,20,8.463413032760437,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.002, 'e': 0.025072090093096203}",25,16,-7.987786776681389,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1844,False,"{'a': 0.002, 'e': 0.025021996023677443}",25,17,15.333581467386564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.002, 'e': 0.024972002042276155}",25,5,35.71232778051173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.002, 'e': 0.02492210794891632}",35,19,29.388967046780127,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.002, 'e': 0.024872313544021522}",30,10,31.884334987904076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.002, 'e': 0.02482261862841405}",20,7,21.000859263587156,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.002, 'e': 0.0247730230033142}",35,18,-10.941868695691078,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1850,False,"{'a': 0.002, 'e': 0.024723526470339388}",20,2,30.81355249755295,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.002, 'e': 0.02467412883150343}",20,7,30.622858078394977,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.002, 'e': 0.024624829889215685}",25,17,15.550780624345695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.002, 'e': 0.024575629446280337}",30,11,32.40226099747094,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.002, 'e': 0.024526527305895537}",20,15,9.785400277698516,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
